feature_id,account_id,transaction_count,successful_transactions,failed_transactions,failed_tx_ratio,total_volume,borrow_count,borrow_volume,repay_count,repay_volume,repayment_ratio,deposit_volume,withdrawal_volume,net_deposit_flow,unique_counterparties,unique_tokens,unique_protocols,active_days,historical_liquidation_count,borrow_to_repay_ratio,withdrawal_to_deposit_ratio,liquidation_rate,borrow_intensity,transactions_per_active_day,borrow_volume_ratio,repay_to_borrow_ratio,borrow_frequency,repay_frequency,withdrawal_pressure,deposit_retention_ratio,average_transaction_value,average_borrow_value,average_repay_value,future_liquidation_count,future_borrow_count,future_repay_count,future_failed_tx_ratio,risk_label,risk_label_id
856,856,19,17,2,0.105263,80000.287656,4,20293.550454,7,16631.13187,0.819528,0.0,9704.205438,-9704.205438,6,5,3,17,1,1.220215,0.0,0.25,0.253668,1.117647,0.253668,0.819528,0.235294,0.411765,0.121302,0.0,4210.5414555789,5073.3876135,2375.8759814286,0.0,0.0,3.0,0.0,LOW,0
857,857,16,16,0,0.0,79570.088397,1,6364.394854,0,0.0,0.0,23301.16039,9431.269276,13869.891114,7,5,4,15,1,0.0,0.404755,1.0,0.079985,1.066667,0.079985,0.0,0.066667,0.0,0.118528,0.595245,4973.1305248125,6364.394854,0.0,1.0,2.0,1.0,0.14285714285714285,MEDIUM,1
858,858,12,11,1,0.083333,81368.357059,2,14674.262946,0,0.0,0.0,0.0,7481.548128,-7481.548128,7,4,3,12,1,0.0,0.0,0.5,0.180344,1.0,0.180344,0.0,0.166667,0.0,0.091947,0.0,6780.6964215833,7337.131473,0.0,0.0,1.0,0.0,0.16666666666666666,MEDIUM,1
859,859,12,12,0,0.0,65387.326289,0,0.0,0,0.0,0.0,15473.659276,4775.091812,10698.567464,8,5,3,12,0,0.0,0.308595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.073028,0.691405,5448.9438574167,0.0,0.0,0.0,1.0,2.0,0.125,MEDIUM,1
860,860,4,4,0,0.0,26679.82776,0,0.0,0,0.0,0.0,20581.477178,0.0,20581.477178,1,2,2,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6669.95694,0.0,0.0,0.0,0.0,0.0,0.0,LOW,0
861,861,14,14,0,0.0,37148.380327,2,10082.594596,9,10082.381055,0.999979,0.0,8258.2486,-8258.2486,2,5,2,13,0,1.000021,0.0,0.0,0.271414,1.076923,0.271414,0.999979,0.153846,0.692308,0.222304,0.0,2653.4557376429,5041.297298,1120.2645616667,1.0,0.0,7.0,0.0,MEDIUM,1
862,862,17,17,0,0.0,40467.708703,4,13617.985318,7,10838.338652,0.795884,8381.386494,2497.980048,5883.406446,3,5,4,16,0,1.256464,0.298039,0.0,0.336515,1.0625,0.336515,0.795884,0.25,0.4375,0.061728,0.701961,2380.4534531176,3404.4963295,1548.3340931429,0.0,1.0,4.0,0.0,LOW,0
863,863,13,13,0,0.0,25918.775558,1,1411.987724,8,1411.963074,0.999983,6096.212346,0.0,6096.212346,3,5,2,13,0,1.000017,0.0,0.0,0.054477,1.0,0.054477,0.999983,0.076923,0.615385,0.0,1.0,1993.751966,1411.987724,176.49538425,0.0,0.0,6.0,0.0,LOW,0
864,864,9,9,0,0.0,55425.371139,0,0.0,0,0.0,0.0,18920.761954,9970.831061,8949.930893,4,5,3,9,0,0.0,0.526978,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.179897,0.473022,6158.374571,0.0,0.0,0.0,0.0,0.0,0.0,LOW,0
865,865,13,12,1,0.076923,58164.019333,1,1707.803913,1,1371.629203,0.803154,341.233357,14963.800336,-14622.566979,8,5,3,11,0,1.245092,43.852103,0.0,0.029362,1.181818,0.029362,0.803154,0.090909,0.090909,0.257269,-42.852103,4474.1553333077,1707.803913,1371.629203,0.0,0.0,8.0,0.0,LOW,0
866,866,17,17,0,0.0,21351.334621,1,294.165453,10,294.048795,0.999603,2888.599149,4199.523827,-1310.924678,4,5,2,16,0,1.000397,1.453827,0.0,0.013777,1.0625,0.013777,0.999603,0.0625,0.625,0.196687,-0.453827,1255.9608600588,294.165453,29.4048795,0.0,1.0,9.0,0.0,LOW,0
867,867,14,14,0,0.0,21680.155899,1,5750.133387,11,5746.558127,0.999378,0.0,0.0,0.0,2,5,3,14,0,1.000622,0.0,0.0,0.265226,1.0,0.265226,0.999378,0.071429,0.785714,0.0,0.0,1548.5825642143,5750.133387,522.4143751818,0.0,0.0,4.0,0.0,LOW,0
868,868,12,12,0,0.0,19981.915421,1,1816.549877,6,1802.2553,0.992131,3196.310005,1840.946037,1355.363968,2,4,2,12,0,1.007931,0.57596,0.0,0.09091,1.0,0.09091,0.992131,0.083333,0.5,0.092131,0.42404,1665.1596184167,1816.549877,300.3758833333,0.0,0.0,6.0,0.14285714285714285,MEDIUM,1
869,869,11,11,0,0.0,49698.332473,0,0.0,0,0.0,0.0,5959.623567,618.804062,5340.819505,9,4,1,11,0,0.0,0.103833,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.012451,0.896167,4518.0302248182,0.0,0.0,0.0,1.0,3.0,0.0,LOW,0
870,870,15,15,0,0.0,87012.175667,0,0.0,0,0.0,0.0,16956.830021,1642.194305,15314.635716,10,5,2,15,0,0.0,0.096846,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.018873,0.903154,5800.8117111333,0.0,0.0,0.0,1.0,2.0,0.0,LOW,0
871,871,16,16,0,0.0,64219.024389,5,21654.82173,4,9294.723428,0.429222,5899.881079,0.0,5899.881079,4,5,3,15,2,2.329797,0.0,0.4,0.337203,1.066667,0.337203,0.429222,0.333333,0.266667,0.0,1.0,4013.6890243125,4330.964346,2323.680857,1.0,1.0,1.0,0.14285714285714285,MEDIUM,1
872,872,23,23,0,0.0,81336.645519,3,14848.735059,11,14833.656572,0.998985,8473.673352,24125.73211,-15652.058758,4,5,4,20,0,1.001017,2.84714,0.0,0.182559,1.15,0.182559,0.998985,0.15,0.55,0.296616,-1.84714,3536.3758921304,4949.578353,1348.5142338182,0.0,1.0,5.0,0.0,LOW,0
873,873,8,7,1,0.125,33540.200953,3,19165.22076,4,9621.660618,0.502038,0.0,0.0,0.0,1,5,3,8,0,1.991883,0.0,0.0,0.57141,1.0,0.57141,0.502038,0.375,0.5,0.0,0.0,4192.525119125,6388.40692,2405.4151545,1.0,1.0,1.0,0.0,MEDIUM,1
874,874,10,10,0,0.0,33670.472551,4,12079.588713,3,7896.813135,0.653732,0.0,7089.325549,-7089.325549,2,5,2,10,0,1.529679,0.0,0.0,0.358759,1.0,0.358759,0.653732,0.4,0.3,0.21055,0.0,3367.0472551,3019.89717825,2632.271045,0.0,1.0,0.0,0.3333333333333333,HIGH,2
875,875,9,9,0,0.0,29309.520433,1,8484.206854,5,8433.685814,0.994045,2059.525976,0.0,2059.525976,2,5,2,9,0,1.00599,0.0,0.0,0.289469,1.0,0.289469,0.994045,0.111111,0.555556,0.0,1.0,3256.6133814444,8484.206854,1686.7371628,0.0,0.0,3.0,0.0,LOW,0
876,876,8,8,0,0.0,44837.777899,0,0.0,0,0.0,0.0,7519.435258,7687.654755,-168.219497,5,5,2,8,0,0.0,1.022371,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.171455,-0.022371,5604.722237375,0.0,0.0,0.0,0.0,0.0,0.1,MEDIUM,1
877,877,14,14,0,0.0,62037.52535,5,18802.45937,1,396.999503,0.021114,12068.974954,0.0,12068.974954,3,5,2,13,3,47.361418,0.0,0.6,0.303082,1.076923,0.303082,0.021114,0.384615,0.076923,0.0,1.0,4431.2518107143,3760.491874,396.999503,1.0,1.0,1.0,0.0,MEDIUM,1
878,878,14,14,0,0.0,86079.050712,1,6627.31322,1,4516.778747,0.68154,16889.978651,4896.294313,11993.684338,7,5,3,14,0,1.467265,0.289893,0.0,0.076991,1.0,0.076991,0.68154,0.071429,0.071429,0.056881,0.710107,6148.5036222857,6627.31322,4516.778747,0.0,0.0,5.0,0.0,LOW,0
879,879,15,15,0,0.0,71448.048403,0,0.0,0,0.0,0.0,15965.539838,4358.431827,11607.108011,10,5,2,15,0,0.0,0.27299,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.061001,0.72701,4763.2032268667,0.0,0.0,0.0,1.0,8.0,0.0,LOW,0
880,880,18,18,0,0.0,88967.992918,0,0.0,0,0.0,0.0,22597.897713,4076.067278,18521.830435,13,5,3,17,0,0.0,0.180374,0.0,0.0,1.058824,0.0,0.0,0.0,0.0,0.045815,0.819626,4942.6662732222,0.0,0.0,0.0,0.0,0.0,0.0,LOW,0
881,881,13,13,0,0.0,61468.906015,4,17956.127884,0,0.0,0.0,4355.572146,13842.778696,-9487.20655,3,5,3,12,2,0.0,3.178177,0.5,0.292117,1.083333,0.292117,0.0,0.333333,0.0,0.2252,-2.178177,4728.3773857692,4489.031971,0.0,1.0,1.0,1.0,0.14285714285714285,MEDIUM,1
882,882,21,20,1,0.047619,19477.869349,1,5571.608129,16,5571.608142,1.0,3366.673731,1739.600799,1627.072932,1,5,4,18,0,1.0,0.516712,0.0,0.286048,1.166667,0.286048,1.0,0.055556,0.888889,0.089312,0.483288,927.5175880476,5571.608129,348.225508875,0.0,0.0,5.0,0.0,LOW,0
883,883,13,13,0,0.0,59909.904845,1,8251.344139,3,6043.769751,0.732459,1229.859674,9550.809356,-8320.949682,6,5,2,12,0,1.365264,7.765772,0.0,0.137729,1.083333,0.137729,0.732459,0.083333,0.25,0.15942,-6.765772,4608.4542188462,8251.344139,2014.589917,0.0,0.0,2.0,0.3333333333333333,HIGH,2
884,884,12,12,0,0.0,60613.251775,3,19201.07564,6,19087.167427,0.994068,5066.471758,0.0,5066.471758,2,5,2,11,0,1.005968,0.0,0.0,0.31678,1.090909,0.31678,0.994068,0.272727,0.545455,0.0,1.0,5051.1043145833,6400.3585466667,3181.1945711667,1.0,0.0,1.0,0.25,HIGH,2
885,885,12,10,2,0.166667,17523.657242,1,763.672174,9,1369.850471,1.0,0.0,0.0,0.0,2,4,4,12,0,0.557486,0.0,0.0,0.043579,1.0,0.043579,1.793768,0.083333,0.75,0.0,0.0,1460.3047701667,763.672174,152.2056078889,0.0,0.0,10.0,0.0,LOW,0
886,886,16,15,1,0.0625,85016.00409,0,0.0,0,0.0,0.0,15603.627742,3227.037547,12376.590195,11,5,2,15,0,0.0,0.206813,0.0,0.0,1.066667,0.0,0.0,0.0,0.0,0.037958,0.793187,5313.500255625,0.0,0.0,0.0,0.0,0.0,0.0,LOW,0
887,887,13,12,1,0.076923,65777.866061,1,5189.704613,0,0.0,0.0,17035.767285,5370.171573,11665.595712,6,4,3,13,0,0.0,0.315229,0.0,0.078897,1.0,0.078897,0.0,0.076923,0.0,0.081641,0.684771,5059.8358508462,5189.704613,0.0,0.0,0.0,5.0,0.0,LOW,0
888,888,18,18,0,0.0,58718.249555,2,14546.024123,6,9911.528827,0.681391,6380.125366,6756.459437,-376.334071,5,5,4,17,1,1.467586,1.058985,0.5,0.247726,1.058824,0.247726,0.681391,0.117647,0.352941,0.115066,-0.058985,3262.1249752778,7273.0120615,1651.9214711667,1.0,0.0,0.0,0.0,MEDIUM,1
889,889,8,8,0,0.0,39918.032681,1,9194.001484,4,9139.76647,0.994101,0.0,7796.360227,-7796.360227,2,5,2,7,0,1.005934,0.0,0.0,0.230322,1.142857,0.230322,0.994101,0.142857,0.571429,0.195309,0.0,4989.754085125,9194.001484,2284.9416175,0.0,0.0,8.0,0.0,LOW,0
890,890,16,16,0,0.0,61870.518464,1,915.688986,5,905.941814,0.989355,15239.338398,8030.323147,7209.015251,6,5,3,15,0,1.010759,0.526947,0.0,0.0148,1.066667,0.0148,0.989355,0.066667,0.333333,0.129792,0.473053,3866.907404,915.688986,181.1883628,0.0,0.0,7.0,0.0,LOW,0
891,891,11,10,1,0.090909,30144.856707,1,2747.154832,6,2763.605961,1.0,0.0,0.0,0.0,4,3,3,10,0,0.994047,0.0,0.0,0.091132,1.1,0.091132,1.005988,0.1,0.6,0.0,0.0,2740.4415188182,2747.154832,460.6009935,0.0,3.0,5.0,0.0,LOW,0
892,892,10,10,0,0.0,22689.886571,1,4011.473011,4,3368.301859,0.839667,2662.501554,59.44378,2603.057774,3,5,2,10,0,1.190948,0.022326,0.0,0.176796,1.0,0.176796,0.839667,0.1,0.4,0.00262,0.977674,2268.9886571,4011.473011,842.07546475,0.0,0.0,3.0,0.0,LOW,0
893,893,17,17,0,0.0,73614.687619,1,6551.34953,2,4305.869052,0.657249,21595.521651,3345.615215,18249.906436,8,4,4,16,0,1.521493,0.154922,0.0,0.088995,1.0625,0.088995,0.657249,0.0625,0.125,0.045448,0.845078,4330.2757422941,6551.34953,2152.934526,0.0,0.0,12.0,0.0,LOW,0
894,894,13,13,0,0.0,14344.549978,1,1750.897424,9,1735.70785,0.991325,4857.448852,5226.281468,-368.832616,1,4,3,11,0,1.008751,1.075931,0.0,0.12206,1.181818,0.12206,0.991325,0.090909,0.818182,0.364339,-0.075931,1103.4269213846,1750.897424,192.8564277778,0.0,0.0,7.0,0.0,LOW,0
895,895,8,8,0,0.0,43536.846709,1,9822.424779,1,4886.170548,0.497451,0.0,13136.197786,-13136.197786,3,4,1,7,0,2.01025,0.0,0.0,0.225612,1.142857,0.225612,0.497451,0.142857,0.142857,0.301726,0.0,5442.105838625,9822.424779,4886.170548,0.0,2.0,4.0,0.0,LOW,0
896,896,13,13,0,0.0,83860.393884,2,16495.82805,1,3345.585951,0.202814,16498.860664,5634.359407,10864.501257,5,5,4,12,1,4.930624,0.3415,0.5,0.196706,1.083333,0.196706,0.202814,0.166667,0.083333,0.067187,0.6585,6450.7995295385,8247.914025,3345.585951,1.0,0.0,1.0,0.0,MEDIUM,1
897,897,10,9,1,0.1,60118.911617,0,0.0,0,0.0,0.0,8281.32698,27604.192678,-19322.865698,4,5,2,10,0,0.0,3.333305,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.45916,-2.333305,6011.8911617,0.0,0.0,0.0,0.0,0.0,0.0,LOW,0
898,898,17,17,0,0.0,84630.01228,0,0.0,0,0.0,0.0,2063.161375,9150.706666,-7087.545291,15,5,3,15,0,0.0,4.435284,0.0,0.0,1.133333,0.0,0.0,0.0,0.0,0.108126,-3.435284,4978.2360164706,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,HIGH,2
899,899,15,14,1,0.066667,42472.55089,2,10538.370766,10,10538.266075,0.99999,0.0,6078.083619,-6078.083619,2,5,3,12,0,1.00001,0.0,0.0,0.248122,1.25,0.248122,0.99999,0.166667,0.833333,0.143106,0.0,2831.5033926667,5269.185383,1053.8266075,0.0,0.0,7.0,0.0,LOW,0
900,900,18,17,1,0.055556,74952.422918,0,0.0,0,0.0,0.0,12397.291993,17070.78939,-4673.497397,10,5,3,17,0,0.0,1.376977,0.0,0.0,1.058824,0.0,0.0,0.0,0.0,0.227755,-0.376977,4164.0234954444,0.0,0.0,0.0,2.0,2.0,0.0,LOW,0
901,901,14,14,0,0.0,79541.578144,0,0.0,0,0.0,0.0,14079.635371,17429.406451,-3349.77108,9,4,2,13,0,0.0,1.237916,0.0,0.0,1.076923,0.0,0.0,0.0,0.0,0.219123,-0.237916,5681.541296,0.0,0.0,0.0,0.0,0.0,0.0,LOW,0
902,902,14,14,0,0.0,61106.605445,0,0.0,0,0.0,0.0,15862.0188,0.0,15862.0188,10,5,2,13,0,0.0,0.0,0.0,0.0,1.076923,0.0,0.0,0.0,0.0,0.0,1.0,4364.7575317857,0.0,0.0,0.0,2.0,3.0,0.0,LOW,0
903,903,17,16,1,0.058824,76580.666831,0,0.0,0,0.0,0.0,35786.75108,16125.155588,19661.595492,4,5,4,16,0,0.0,0.45059,0.0,0.0,1.0625,0.0,0.0,0.0,0.0,0.210564,0.54941,4504.7451077059,0.0,0.0,0.0,0.0,0.0,0.0,LOW,0
904,904,25,25,0,0.0,69871.971564,1,3390.495113,12,3390.495052,1.0,6409.133045,19180.59237,-12771.459325,7,5,4,22,0,1.0,2.992697,0.0,0.048524,1.136364,0.048524,1.0,0.045455,0.545455,0.274511,-1.992697,2794.87886256,3390.495113,282.5412543333,1.0,0.0,2.0,0.0,MEDIUM,1
905,905,14,14,0,0.0,68062.110125,5,28934.836858,1,1182.021128,0.040851,2029.761686,8257.626034,-6227.864348,2,5,3,13,4,24.47912,4.068274,0.8,0.425124,1.076923,0.425124,0.040851,0.384615,0.076923,0.121325,-3.068274,4861.5792946429,5786.9673716,1182.021128,2.0,2.0,0.0,0.25,HIGH,2
906,906,10,8,2,0.2,57803.171548,0,0.0,0,0.0,0.0,18212.863575,5434.075557,12778.788018,5,5,3,10,0,0.0,0.298365,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.09401,0.701635,5780.3171548,0.0,0.0,0.0,1.0,2.0,0.0,LOW,0
907,907,16,16,0,0.0,39102.719161,1,6172.467851,8,6137.053,0.994262,157.636833,9714.02476,-9556.387927,4,5,3,16,1,1.005771,61.622811,1.0,0.157853,1.0,0.157853,0.994262,0.0625,0.5,0.248423,-60.622811,2443.9199475625,6172.467851,767.131625,1.0,1.0,0.0,0.0,MEDIUM,1
908,908,15,15,0,0.0,69306.016103,2,13041.433701,5,12979.730249,0.995269,0.0,5467.130432,-5467.130432,6,4,3,15,0,1.004754,0.0,0.0,0.188172,1.0,0.188172,0.995269,0.133333,0.333333,0.078884,0.0,4620.4010735333,6520.7168505,2595.9460498,0.0,1.0,2.0,0.25,HIGH,2
909,909,17,17,0,0.0,84236.59091,1,2622.801995,0,0.0,0.0,18581.792983,5819.440185,12762.352798,12,4,1,16,0,0.0,0.31318,0.0,0.031136,1.0625,0.031136,0.0,0.0625,0.0,0.069084,0.68682,4955.0935829412,2622.801995,0.0,0.0,0.0,5.0,0.0,LOW,0
910,910,13,13,0,0.0,54224.875457,4,13096.613071,2,4275.716783,0.326475,14724.051914,502.596311,14221.455603,3,5,4,12,1,3.063022,0.034134,0.25,0.241524,1.083333,0.241524,0.326475,0.333333,0.166667,0.009269,0.965866,4171.1442659231,3274.15326775,2137.8583915,0.0,4.0,0.0,0.0,LOW,0
911,911,15,15,0,0.0,46853.117379,1,7374.929864,9,7351.611343,0.996838,7136.743535,6898.30734,238.436195,3,5,4,13,0,1.003172,0.96659,0.0,0.157405,1.153846,0.157405,0.996838,0.076923,0.692308,0.147233,0.03341,3123.5411586,7374.929864,816.8457047778,0.0,0.0,4.0,0.0,LOW,0
912,912,20,19,1,0.05,68987.40915,1,9302.734273,12,9302.458374,0.99997,5203.79388,15302.445747,-10098.651867,4,5,4,18,0,1.00003,2.940633,0.0,0.134847,1.111111,0.134847,0.99997,0.055556,0.666667,0.221815,-1.940633,3449.3704575,9302.734273,775.2048645,0.0,0.0,4.0,0.0,LOW,0
913,913,13,12,1,0.076923,13561.388593,1,1103.487109,8,1103.478087,0.999992,3793.808901,0.0,3793.808901,3,5,3,12,0,1.000008,0.0,0.0,0.08137,1.083333,0.08137,0.999992,0.083333,0.666667,0.0,1.0,1043.1837379231,1103.487109,137.934760875,0.0,0.0,6.0,0.0,LOW,0
914,914,18,17,1,0.055556,45483.736287,3,16235.630119,12,15901.797338,0.979438,0.0,8783.163414,-8783.163414,2,5,4,18,0,1.020993,0.0,0.0,0.356955,1.0,0.356955,0.979438,0.166667,0.666667,0.193106,0.0,2526.8742381667,5411.8767063333,1325.1497781667,0.0,1.0,8.0,0.0,LOW,0
915,915,14,14,0,0.0,78415.567747,0,0.0,0,0.0,0.0,28218.331665,1040.716964,27177.614701,8,5,2,14,0,0.0,0.036881,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.013272,0.963119,5601.1119819286,0.0,0.0,0.0,1.0,3.0,0.0,LOW,0
916,916,18,18,0,0.0,110389.826693,0,0.0,0,0.0,0.0,18241.971645,4033.608979,14208.362666,14,5,3,16,0,0.0,0.221117,0.0,0.0,1.125,0.0,0.0,0.0,0.0,0.03654,0.778883,6132.7681496111,0.0,0.0,0.0,1.0,0.0,0.0,LOW,0
917,917,17,17,0,0.0,68150.335991,0,0.0,0,0.0,0.0,6096.927304,17011.255344,-10914.32804,11,5,3,17,0,0.0,2.790136,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.249614,-1.790136,4008.8432935882,0.0,0.0,0.0,0.0,0.0,0.0,LOW,0
918,918,11,10,1,0.090909,67640.417189,1,9571.659893,0,0.0,0.0,8162.851389,19032.56508,-10869.713691,6,3,3,11,1,0.0,2.331607,1.0,0.141508,1.0,0.141508,0.0,0.090909,0.0,0.281379,-1.331607,6149.1288353636,9571.659893,0.0,0.0,1.0,2.0,0.0,LOW,0
919,919,12,12,0,0.0,38295.227916,1,4668.038,3,4393.60187,0.94121,12641.785912,3785.774559,8856.011353,3,5,3,9,0,1.062463,0.299465,0.0,0.121896,1.333333,0.121896,0.94121,0.111111,0.333333,0.098858,0.700535,3191.268993,4668.038,1464.5339566667,0.0,1.0,6.0,0.0,LOW,0
920,920,12,12,0,0.0,22314.207644,1,8072.082393,10,8072.081677,1.0,0.0,0.0,0.0,1,4,4,12,0,1.0,0.0,0.0,0.361746,1.0,0.361746,1.0,0.083333,0.833333,0.0,0.0,1859.5173036667,8072.082393,807.2081677,0.0,0.0,4.0,0.0,LOW,0
921,921,8,8,0,0.0,25874.003097,2,12173.313291,4,10504.436127,0.862907,0.0,0.0,0.0,2,5,2,8,0,1.158874,0.0,0.0,0.470484,1.0,0.470484,0.862907,0.25,0.5,0.0,0.0,3234.250387125,6086.6566455,2626.10903175,1.0,2.0,2.0,0.0,MEDIUM,1
922,922,6,6,0,0.0,37420.486425,1,5572.596545,0,0.0,0.0,0.0,8600.716597,-8600.716597,4,4,1,6,0,0.0,0.0,0.0,0.148918,1.0,0.148918,0.0,0.166667,0.0,0.22984,0.0,6236.7477375,5572.596545,0.0,0.0,0.0,4.0,0.0,LOW,0
923,923,11,11,0,0.0,34376.057199,1,5759.573845,6,5757.247881,0.999596,9170.566228,0.0,9170.566228,3,5,4,11,0,1.000404,0.0,0.0,0.167546,1.0,0.167546,0.999596,0.090909,0.545455,0.0,1.0,3125.096109,5759.573845,959.5413135,0.0,0.0,7.0,0.1,MEDIUM,1
924,924,13,13,0,0.0,30933.434048,1,5688.494011,7,5688.458067,0.999994,8047.806767,3798.498279,4249.308488,3,5,3,13,0,1.000006,0.471992,0.0,0.183895,1.0,0.183895,0.999994,0.076923,0.538462,0.122796,0.528008,2379.4949267692,5688.494011,812.6368667143,0.0,0.0,6.0,0.0,LOW,0
925,925,12,12,0,0.0,28153.827103,1,205.094861,3,173.791722,0.847372,0.0,9612.158687,-9612.158687,6,5,1,12,0,1.180119,0.0,0.0,0.007285,1.0,0.007285,0.847372,0.083333,0.25,0.341416,0.0,2346.1522585833,205.094861,57.930574,0.0,1.0,6.0,0.0,LOW,0
926,926,13,13,0,0.0,50726.125461,3,8747.00008,5,7887.928414,0.901787,9443.204477,0.0,9443.204477,4,5,3,13,0,1.10891,0.0,0.0,0.172436,1.0,0.172436,0.901787,0.230769,0.384615,0.0,1.0,3902.0096508462,2915.6666933333,1577.5856828,1.0,1.0,0.0,0.1111111111111111,MEDIUM,1
927,927,10,9,1,0.1,43180.107528,1,6148.41512,2,2366.223735,0.384851,13462.849975,1935.772855,11527.07712,4,5,2,10,0,2.598408,0.143786,0.0,0.14239,1.0,0.14239,0.384851,0.1,0.2,0.04483,0.856214,4318.0107528,6148.41512,1183.1118675,0.0,0.0,11.0,0.0,LOW,0
928,928,10,10,0,0.0,50261.091696,2,10832.399868,0,0.0,0.0,4096.012829,5701.574431,-1605.561602,4,4,2,10,2,0.0,1.391982,1.0,0.215523,1.0,0.215523,0.0,0.2,0.0,0.113439,-0.391982,5026.1091696,5416.199934,0.0,2.0,2.0,1.0,0.3333333333333333,HIGH,2
929,929,9,8,1,0.111111,56612.475282,1,8243.138665,0,0.0,0.0,0.0,0.0,0.0,8,4,2,9,0,0.0,0.0,0.0,0.145606,1.0,0.145606,0.0,0.111111,0.0,0.0,0.0,6290.2750313333,8243.138665,0.0,0.0,1.0,4.0,0.125,MEDIUM,1
930,930,14,14,0,0.0,68281.821384,0,0.0,0,0.0,0.0,356.769919,28046.374586,-27689.604667,7,5,3,14,0,0.0,78.611938,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.410744,-77.611938,4877.272956,0.0,0.0,0.0,1.0,3.0,0.0,LOW,0
931,931,10,10,0,0.0,40965.298246,1,4779.540418,3,4647.884289,0.972454,1816.934514,17724.704639,-15907.770125,3,5,2,9,0,1.028326,9.75528,0.0,0.116673,1.111111,0.116673,0.972454,0.111111,0.333333,0.432676,-8.75528,4096.5298246,4779.540418,1549.294763,0.0,0.0,10.0,0.0,LOW,0
932,932,21,21,0,0.0,69820.626133,3,13016.204542,10,12489.751812,0.959554,25790.054847,0.0,25790.054847,4,5,4,20,1,1.042151,0.0,0.333333,0.186423,1.05,0.186423,0.959554,0.15,0.5,0.0,1.0,3324.791720619,4338.7348473333,1248.9751812,0.0,1.0,10.0,0.0,LOW,0
933,933,14,13,1,0.071429,89500.060165,3,17904.481468,0,0.0,0.0,7560.907392,4447.880321,3113.027071,6,5,3,14,3,0.0,0.588273,1.0,0.20005,1.0,0.20005,0.0,0.214286,0.0,0.049697,0.411727,6392.8614403571,5968.1604893333,0.0,2.0,6.0,4.0,0.14285714285714285,HIGH,2
934,934,16,16,0,0.0,56182.209269,1,4164.113247,4,3553.368953,0.853331,6454.137695,14524.580205,-8070.44251,6,5,4,15,0,1.171878,2.250429,0.0,0.074118,1.066667,0.074118,0.853331,0.066667,0.266667,0.258526,-1.250429,3511.3880793125,4164.113247,888.34223825,0.0,0.0,7.0,0.0,LOW,0
935,935,20,20,0,0.0,16856.809488,1,1703.755263,16,1703.755085,1.0,6483.78887,4554.20922,1929.57965,1,5,3,19,0,1.0,0.702399,0.0,0.101072,1.052632,0.101072,1.0,0.052632,0.842105,0.27017,0.297601,842.8404744,1703.755263,106.4846928125,0.0,0.0,4.0,0.0,LOW,0
936,936,10,10,0,0.0,42327.747792,2,2242.072451,1,261.269794,0.11653,0.0,10814.248119,-10814.248119,4,4,2,9,1,8.581445,0.0,0.5,0.052969,1.111111,0.052969,0.11653,0.222222,0.111111,0.255488,0.0,4232.7747792,1121.0362255,261.269794,0.0,0.0,4.0,0.0,LOW,0
937,937,10,10,0,0.0,53555.140222,3,18099.84276,1,9168.818439,0.506569,2024.903711,14427.397347,-12402.493636,1,4,2,9,2,1.974065,7.124979,0.666667,0.337966,1.111111,0.337966,0.506569,0.333333,0.111111,0.269393,-6.124979,5355.5140222,6033.28092,9168.818439,0.0,3.0,0.0,0.0,LOW,0
938,938,13,12,1,0.076923,57444.335029,1,6302.897028,3,5955.915243,0.944949,1027.072951,10574.240798,-9547.167847,5,4,2,13,0,1.058258,10.295511,0.0,0.109722,1.0,0.109722,0.944949,0.076923,0.230769,0.184078,-9.295511,4418.7950022308,6302.897028,1985.305081,1.0,0.0,0.0,0.0,MEDIUM,1
939,939,13,13,0,0.0,80331.374565,1,6340.535719,1,5226.131407,0.824241,6149.564643,15917.910947,-9768.346304,8,5,2,12,0,1.213237,2.588461,0.0,0.07893,1.083333,0.07893,0.824241,0.083333,0.083333,0.198153,-1.588461,6179.336505,6340.535719,5226.131407,1.0,2.0,3.0,0.0,MEDIUM,1
940,940,18,18,0,0.0,45596.023685,2,7518.736774,11,7510.718097,0.998934,12343.196896,5339.456213,7003.740683,2,5,4,17,0,1.001068,0.432583,0.0,0.164899,1.058824,0.164899,0.998934,0.117647,0.647059,0.117104,0.567417,2533.1124269444,3759.368387,682.7925542727,0.0,0.0,8.0,0.0,LOW,0
